Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Property_Area,Loan_Status,Cibil_Score,split
LN100939,Male,Yes,1,Graduate,No,6892,1872.0,246.0,360.0,Semiurban,Y,859.0,train
LN100940,Male,Yes,1,Graduate,No,1635,2447.0,101.0,360.0,Rural,Y,629.0,train
LN100941,Male,Yes,0,Graduate,No,3161,1833.0,107.0,360.0,Semiurban,Y,900.0,train
LN100942,Male,Yes,0,Not Graduate,No,2167,2400.0,115.0,360.0,Urban,Y,796.0,train
LN100943,Male,Yes,3+,Graduate,No,3430,1250.0,128.0,360.0,Semiurban,N,484.0,train
LN100944,Male,Yes,1,Graduate,Yes,3196,1274.0,137.0,360.0,Rural,Y,582.0,train
LN100945,Female,No,0,Graduate,No,4383,2013.0,162.0,360.0,Semiurban,Y,683.0,train
LN100946,Male,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,Rural,Y,673.0,train
LN100947,Male,Yes,3+,Graduate,No,4106,0.0,40.0,180.0,Rural,Y,755.0,train
LN100948,Male,Yes,0,Graduate,No,3057,2349.0,136.0,360.0,Semiurban,Y,624.0,train
LN100949,Male,Yes,0,Graduate,No,3668,0.0,120.0,360.0,Semiurban,Y,783.0,train
LN100950,Male,Yes,1,Graduate,No,9538,0.0,187.0,360.0,Urban,Y,707.0,train
LN100951,Female,No,1,Graduate,No,3652,0.0,95.0,360.0,Semiurban,Y,738.0,train
LN100952,Female,No,0,Graduate,Yes,3367,0.0,121.0,360.0,Urban,Y,796.0,train
LN100953,Male,Yes,0,Graduate,No,5115,0.0,119.0,360.0,Rural,Y,798.0,train
LN100954,Male,Yes,0,Not Graduate,No,4887,0.0,133.0,360.0,Rural,N,698.0,train
LN100955,Male,No,0,Graduate,No,2587,19520.0,95.0,360.0,Semiurban,Y,665.0,train
LN100956,Female,Yes,0,Graduate,No,3206,1351.0,125.0,360.0,Semiurban,Y,847.0,train
LN100957,Male,No,0,Graduate,No,2927,0.0,77.0,360.0,Urban,Y,893.0,train
LN100958,Male,Yes,1,Graduate,Yes,3298,1032.0,124.0,360.0,Rural,Y,611.0,train
LN100959,Male,No,0,Not Graduate,No,5440,0.0,129.0,360.0,Rural,N,622.0,train
LN100960,Female,No,0,Graduate,No,4095,0.0,86.0,360.0,Rural,Y,717.0,train
LN100961,Male,Yes,1,Not Graduate,No,6481,0.0,118.0,180.0,Urban,Y,721.0,train
LN100962,Male,Yes,0,Not Graduate,No,2471,2671.0,110.0,360.0,Urban,Y,784.0,train
LN100963,Male,Yes,0,Graduate,No,2213,1125.0,128.0,360.0,Urban,Y,794.0,train
LN100964,Male,No,0,Graduate,No,5815,3666.0,311.0,360.0,Rural,N,734.0,train
LN100965,Male,No,0,Graduate,Yes,6752,0.0,83.0,360.0,Semiurban,Y,831.0,train
LN100966,Male,No,1,Graduate,Yes,5379,0.0,106.0,360.0,Rural,N,832.0,train
LN100967,Male,Yes,0,Graduate,No,14101,0.0,98.0,360.0,Semiurban,Y,746.0,train
LN100968,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,Urban,N,697.0,train
LN100969,Female,No,0,Graduate,No,4230,0.0,112.0,360.0,Semiurban,N,804.0,train
LN100970,Male,Yes,0,Graduate,No,3183,1722.0,96.0,360.0,Rural,Y,600.0,train
LN100971,Female,Yes,0,Graduate,No,8753,0.0,145.0,240.0,Semiurban,Y,832.0,train
LN100972,Female,No,0,Not Graduate,No,2644,0.0,73.0,360.0,Urban,N,589.0,train
LN100973,Male,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,Urban,Y,770.0,train
LN100974,Female,No,0,Graduate,No,3429,0.0,89.0,360.0,Urban,Y,845.0,train
LN100975,Male,Yes,0,Graduate,No,2161,1687.0,109.0,360.0,Urban,Y,818.0,train
LN100976,Male,No,0,Not Graduate,No,3821,0.0,101.0,360.0,Rural,Y,900.0,train
LN100977,Male,Yes,0,Graduate,No,7933,0.0,275.0,360.0,Urban,N,829.0,train
LN100978,Female,No,0,Graduate,No,3601,0.0,110.0,360.0,Semiurban,N,691.0,train
LN100979,Male,Yes,0,Graduate,No,6000,2250.0,265.0,360.0,Semiurban,N,741.0,train
LN100980,Male,Yes,0,Graduate,No,15088,0.0,139.0,360.0,Urban,Y,574.0,train
LN100981,Female,No,0,Graduate,No,2353,1773.0,77.0,360.0,Urban,Y,749.0,train
LN100982,Male,Yes,2,Graduate,No,4096,0.0,110.0,360.0,Urban,N,805.0,train
LN100983,Male,Yes,2,Graduate,No,4333,0.0,110.0,360.0,Semiurban,N,579.0,train
LN100984,Male,Yes,1,Graduate,No,8841,0.0,197.0,360.0,Urban,Y,769.0,train
LN100985,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,Urban,Y,631.0,train
LN100986,Female,No,0,Graduate,No,3619,0.0,105.0,360.0,Semiurban,Y,814.0,train
LN100987,Female,No,0,Graduate,No,2866,0.0,65.0,360.0,Urban,Y,685.0,train
LN100988,Male,Yes,1,Graduate,No,2479,1833.0,115.0,360.0,Semiurban,Y,813.0,train
LN100989,Male,No,0,Graduate,No,2924,2314.0,108.0,360.0,Rural,Y,722.0,train
LN100990,Male,No,0,Not Graduate,No,3661,2533.0,132.0,180.0,Urban,N,631.0,train
LN100991,Male,Yes,0,Graduate,No,3816,754.0,160.0,360.0,Urban,Y,674.0,train
LN100992,Male,No,0,Graduate,No,3623,0.0,91.0,360.0,Urban,Y,681.0,train
LN100993,Male,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,Urban,N,770.0,train
LN100994,Male,Yes,3+,Graduate,No,3969,0.0,37.0,180.0,Rural,Y,833.0,train
LN100995,Male,Yes,1,Graduate,Yes,7947,5264.0,374.0,360.0,Rural,N,467.0,train
LN100996,Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,Urban,Y,835.0,train
LN100997,Male,Yes,1,Graduate,Yes,2314,0.0,61.0,300.0,Rural,N,556.0,train
LN100998,Female,No,0,Graduate,No,10312,0.0,291.0,360.0,Urban,Y,789.0,train
LN100999,Male,No,0,Not Graduate,No,2076,0.0,110.0,360.0,Urban,N,700.0,train
LN101000,Male,Yes,2,Not Graduate,No,5749,1862.0,166.0,480.0,Semiurban,N,755.0,train
LN101001,Male,Yes,3+,Not Graduate,Yes,7100,0.0,125.0,60.0,Urban,Y,806.0,train
LN101002,Male,Yes,2,Not Graduate,No,3818,234.0,108.0,360.0,Semiurban,Y,862.0,train
LN101003,Female,No,0,Graduate,No,2056,8369.0,124.0,360.0,Semiurban,Y,452.0,train
LN101004,Female,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,Semiurban,N,864.0,train
LN101005,Male,No,0,Not Graduate,No,6045,0.0,115.0,360.0,Rural,N,546.0,train
LN101006,Male,No,0,Graduate,No,4876,0.0,85.0,360.0,Semiurban,Y,751.0,train
LN101007,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,Semiurban,Y,749.0,train
LN101008,Male,No,0,Not Graduate,No,6873,0.0,102.0,360.0,Rural,N,506.0,train
LN101009,Female,Yes,0,Graduate,No,2484,2302.0,137.0,360.0,Semiurban,Y,791.0,train
LN101010,Male,Yes,2,Graduate,No,4869,1245.0,130.0,360.0,Semiurban,Y,701.0,train
LN101011,Female,No,0,Graduate,Yes,3942,0.0,107.0,360.0,Urban,Y,756.0,train
LN101012,Male,Yes,0,Graduate,No,9508,0.0,143.0,360.0,Semiurban,N,688.0,train
LN101013,Female,No,0,Graduate,No,3795,0.0,124.0,360.0,Semiurban,N,712.0,train
LN101014,Female,No,0,Graduate,No,4160,0.0,71.0,360.0,Semiurban,Y,873.0,train
LN101015,Female,No,0,Not Graduate,Yes,18511,0.0,220.0,360.0,Semiurban,Y,841.0,train
LN101016,Male,Yes,0,Graduate,No,4600,0.0,73.0,180.0,Semiurban,Y,750.0,train
LN101017,Male,No,0,Not Graduate,No,4369,0.0,101.0,360.0,Rural,Y,825.0,train
LN101018,Male,Yes,0,Not Graduate,No,3000,1666.0,100.0,480.0,Urban,N,688.0,train
LN101019,Male,Yes,0,Graduate,No,2028,1562.0,105.0,360.0,Urban,Y,617.0,train
LN101020,Male,Yes,0,Not Graduate,No,3716,3964.0,139.0,360.0,Rural,N,428.0,train
LN101021,Male,Yes,1,Graduate,Yes,2060,0.0,140.0,360.0,Semiurban,Y,697.0,train
LN101022,Male,No,0,Not Graduate,Yes,5139,0.0,138.0,360.0,Semiurban,Y,748.0,train
LN101023,Male,Yes,2,Graduate,No,4806,5197.0,180.0,360.0,Semiurban,Y,769.0,train
LN101024,Male,Yes,0,Not Graduate,No,2821,1977.0,126.0,360.0,Semiurban,N,514.0,train
LN101025,Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,Semiurban,Y,754.0,train
LN101026,Male,Yes,0,Graduate,Yes,9346,0.0,165.0,360.0,Semiurban,Y,791.0,train
LN101027,Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,Rural,Y,744.0,train
LN101028,Male,Yes,0,Graduate,No,2861,1720.0,123.0,360.0,Rural,Y,619.0,train
LN101029,Male,Yes,3+,Not Graduate,No,3014,0.0,103.0,360.0,Rural,Y,829.0,train
LN101030,Male,Yes,2,Not Graduate,No,5254,0.0,94.0,360.0,Rural,Y,812.0,train
LN101031,Male,Yes,3+,Graduate,No,3841,0.0,97.0,360.0,Urban,Y,875.0,train
LN101032,Female,No,0,Graduate,No,3098,1288.0,103.0,360.0,Urban,Y,566.0,train
LN101033,Male,Yes,0,Not Graduate,No,2195,4157.0,136.0,180.0,Urban,N,835.0,train
LN101034,Male,Yes,1,Graduate,Yes,9436,0.0,151.0,360.0,Rural,N,551.0,train
LN101035,Male,Yes,0,Not Graduate,No,6755,0.0,92.0,360.0,Urban,N,478.0,train
LN101036,Male,Yes,2,Not Graduate,No,4200,1430.0,129.0,360.0,Rural,N,683.0,train
LN101037,Female,No,0,Graduate,No,3503,0.0,69.0,360.0,Urban,N,479.0,train
LN101038,Male,Yes,1,Not Graduate,No,5273,1264.0,169.0,360.0,Semiurban,Y,635.0,train
LN101039,Male,Yes,0,Graduate,No,8211,0.0,281.0,360.0,Urban,N,715.0,train
LN101040,Male,Yes,0,Graduate,No,4204,907.0,110.0,360.0,Semiurban,Y,900.0,train
LN101041,Male,Yes,0,Graduate,No,2387,1643.0,107.0,360.0,Urban,Y,881.0,train
LN101042,Male,No,0,Graduate,No,3180,0.0,81.0,480.0,Urban,N,561.0,train
LN101043,Female,No,0,Graduate,Yes,6496,0.0,175.0,360.0,Rural,N,895.0,train
LN101044,Male,No,0,Graduate,No,4526,0.0,109.0,360.0,Semiurban,Y,682.0,train
LN101045,Female,No,0,Graduate,No,8199,0.0,128.0,360.0,Rural,Y,741.0,train
LN101046,Male,Yes,0,Not Graduate,No,3398,3505.0,110.0,360.0,Urban,N,526.0,train
LN101047,Male,Yes,1,Graduate,No,2390,1275.0,95.0,360.0,Urban,Y,834.0,train
LN101048,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,Semiurban,Y,770.0,train
LN101049,Male,Yes,3+,Graduate,No,3801,1255.0,137.0,360.0,Semiurban,N,547.0,train
LN101050,Male,No,0,Not Graduate,No,4390,0.0,120.0,360.0,Rural,Y,751.0,train
LN101051,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,Rural,Y,773.0,train
LN101052,Female,No,0,Not Graduate,No,4868,0.0,132.0,360.0,Semiurban,Y,900.0,train
LN101053,Male,Yes,0,Graduate,No,1977,997.0,50.0,360.0,Semiurban,Y,789.0,train
LN101054,Male,Yes,0,Graduate,Yes,3802,0.0,24.0,120.0,Semiurban,Y,872.0,train
LN101055,Male,Yes,3+,Not Graduate,No,3996,1119.0,99.0,360.0,Semiurban,Y,700.0,train
LN101056,Male,Yes,0,Graduate,No,19456,5357.0,582.0,360.0,Rural,N,597.0,train
LN101057,Female,No,0,Graduate,No,4069,2451.0,162.0,360.0,Semiurban,Y,668.0,train
LN101058,Female,No,0,Graduate,No,2672,1654.0,121.0,360.0,Urban,Y,549.0,train
LN101059,Male,Yes,3+,Not Graduate,No,2856,1876.0,71.0,180.0,Urban,N,556.0,train
LN101060,Male,No,0,Graduate,No,14583,0.0,360.0,360.0,Semiurban,Y,611.0,train
LN101061,Male,Yes,2,Graduate,No,2716,1009.0,111.0,360.0,Semiurban,Y,821.0,train
LN101062,Male,Yes,0,Graduate,No,2132,1591.0,96.0,360.0,Semiurban,Y,665.0,train
LN101063,Female,No,0,Graduate,No,7711,0.0,110.0,360.0,Rural,Y,582.0,train
LN101064,Male,No,0,Not Graduate,No,3468,2768.0,123.0,360.0,Rural,Y,721.0,train
LN101065,Female,No,1,Graduate,No,4723,0.0,81.0,360.0,Semiurban,N,715.0,train
LN101066,Male,No,0,Graduate,No,3905,4155.0,159.0,360.0,Rural,Y,783.0,train
LN101067,Male,Yes,3+,Graduate,Yes,5302,1953.0,199.0,360.0,Semiurban,Y,743.0,train
LN101068,Male,Yes,0,Graduate,No,4134,2166.0,99.0,360.0,Urban,N,819.0,train
LN101069,Male,Yes,3+,Graduate,No,4327,193.0,139.0,360.0,Semiurban,Y,807.0,train
LN101070,Male,No,0,Graduate,No,3333,0.0,70.0,360.0,Urban,Y,818.0,train
LN101071,Male,Yes,0,Graduate,No,21560,5228.0,518.0,360.0,Rural,N,656.0,train
LN101072,Male,Yes,0,Graduate,No,3877,1746.0,109.0,360.0,Rural,Y,871.0,train
LN101073,Male,Yes,0,Graduate,No,3368,854.0,106.0,360.0,Semiurban,Y,626.0,train
LN101074,Male,No,0,Graduate,No,3142,0.0,72.0,360.0,Urban,Y,636.0,train
LN101075,Male,Yes,0,Graduate,No,3725,3515.0,196.0,360.0,Semiurban,Y,900.0,train
LN101076,Male,Yes,2,Graduate,Yes,6041,0.0,213.0,240.0,Semiurban,N,700.0,train
LN101077,Male,Yes,3+,Graduate,No,3523,3634.0,138.0,360.0,Rural,Y,827.0,train
LN101078,Female,No,0,Graduate,No,2085,0.0,45.0,360.0,Rural,N,774.0,train
LN101079,Male,No,0,Graduate,No,3315,1525.0,132.0,360.0,Rural,Y,875.0,train
LN101080,Male,Yes,1,Graduate,No,6764,0.0,183.0,360.0,Rural,Y,728.0,train
LN101081,Male,No,0,Graduate,Yes,6822,0.0,141.0,360.0,Rural,Y,681.0,train
LN101082,Male,Yes,1,Not Graduate,No,2869,1398.0,117.0,180.0,Rural,N,640.0,train
LN101083,Male,No,0,Graduate,No,3674,4173.0,170.0,360.0,Rural,Y,900.0,train
LN101084,Female,No,0,Graduate,No,2443,1650.0,96.0,360.0,Urban,N,542.0,train
LN101085,Male,Yes,0,Not Graduate,No,3509,4194.0,139.0,360.0,Semiurban,Y,754.0,train
LN101086,Male,Yes,2,Graduate,No,4853,0.0,145.0,360.0,Semiurban,N,541.0,train
LN101087,Female,No,0,Graduate,No,4234,0.0,109.0,360.0,Semiurban,N,790.0,train
LN101088,Male,No,0,Graduate,No,3925,0.0,71.0,300.0,Semiurban,Y,831.0,train
LN101089,Male,No,0,Not Graduate,No,3479,1854.0,115.0,360.0,Semiurban,Y,865.0,train
LN101090,Male,No,0,Graduate,No,2199,0.0,61.0,360.0,Semiurban,Y,674.0,train
LN101091,Male,Yes,1,Graduate,Yes,3151,1060.0,133.0,360.0,Rural,Y,596.0,train
LN101092,Male,Yes,0,Graduate,No,5241,0.0,263.0,360.0,Urban,N,845.0,train
LN101093,Male,Yes,2,Graduate,No,6088,0.0,115.0,360.0,Urban,Y,900.0,train
LN101094,Male,No,3+,Graduate,Yes,10580,0.0,307.0,360.0,Semiurban,Y,836.0,train
LN101095,Male,Yes,3+,Graduate,No,3414,8582.0,315.0,360.0,Semiurban,N,900.0,train
LN101096,Male,Yes,1,Graduate,No,2129,2341.0,90.0,360.0,Semiurban,Y,711.0,train
LN101097,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,Semiurban,Y,741.0,train
LN101098,Female,No,0,Graduate,No,3766,0.0,93.0,360.0,Rural,Y,656.0,train
LN101099,Male,Yes,2,Graduate,No,2577,1336.0,104.0,360.0,Semiurban,Y,720.0,train
LN101100,Male,Yes,1,Graduate,No,6083,4250.0,330.0,360.0,Urban,Y,741.0,train
LN101101,Male,No,0,Graduate,No,2817,0.0,93.0,360.0,Semiurban,Y,645.0,train
LN101102,Male,No,0,Not Graduate,No,5354,0.0,148.0,360.0,Rural,N,740.0,train
LN101103,Male,Yes,0,Graduate,No,7874,1099.0,160.0,360.0,Semiurban,Y,765.0,train
LN101104,Male,Yes,2,Graduate,No,3160,783.0,74.0,360.0,Urban,Y,811.0,train
LN101105,Male,No,0,Graduate,Yes,8029,0.0,93.0,360.0,Semiurban,Y,705.0,train
LN101106,Female,No,1,Graduate,Yes,9445,0.0,166.0,360.0,Semiurban,Y,737.0,train
LN101107,Male,Yes,0,Not Graduate,No,1795,3325.0,176.0,360.0,Semiurban,N,508.0,train
LN101108,Male,Yes,2,Graduate,No,4167,1447.0,158.0,360.0,Rural,Y,750.0,train
LN101109,Female,No,0,Graduate,No,8079,0.0,131.0,360.0,Rural,Y,561.0,train
LN101110,Female,Yes,0,Graduate,No,3592,2428.0,124.0,360.0,Semiurban,Y,701.0,train
LN101111,Female,No,0,Graduate,No,3588,0.0,123.0,360.0,Semiurban,N,448.0,train
LN101112,Male,No,0,Graduate,No,3559,0.0,84.0,360.0,Semiurban,N,742.0,train
LN101113,Male,No,0,Graduate,No,5505,0.0,113.0,360.0,Semiurban,Y,889.0,train
LN101114,Male,No,0,Graduate,No,2704,0.0,76.0,360.0,Urban,N,900.0,train
LN101115,Male,Yes,0,Graduate,No,2346,3642.0,127.0,360.0,Urban,Y,900.0,train
LN101116,Male,No,0,Graduate,No,4229,0.0,121.0,480.0,Urban,N,693.0,train
LN101117,Male,No,0,Graduate,No,6424,0.0,135.0,360.0,Urban,Y,710.0,train
LN101118,Male,Yes,0,Not Graduate,No,1540,3043.0,99.0,360.0,Urban,N,671.0,train
LN101119,Male,Yes,0,Graduate,No,2221,0.0,60.0,360.0,Urban,N,615.0,train
LN101120,Male,Yes,2,Graduate,No,5042,0.0,147.0,360.0,Semiurban,Y,747.0,train
LN101121,Male,No,0,Graduate,No,1993,2032.0,76.0,360.0,Urban,Y,700.0,train
LN101122,Male,Yes,1,Graduate,No,7493,0.0,150.0,300.0,Semiurban,N,521.0,train
LN101123,Male,No,0,Graduate,No,6569,0.0,117.0,360.0,Rural,N,610.0,train
LN101124,Male,Yes,2,Not Graduate,No,5472,1704.0,205.0,480.0,Semiurban,N,637.0,train
LN101125,Male,Yes,0,Graduate,No,2413,1644.0,89.0,360.0,Urban,Y,742.0,train
LN101126,Male,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,Semiurban,Y,717.0,train
LN101127,Male,Yes,2,Graduate,No,5854,0.0,113.0,360.0,Urban,Y,900.0,train
LN101128,Male,Yes,3+,Graduate,No,8022,0.0,126.0,180.0,Urban,Y,717.0,train
LN101129,Male,Yes,0,Graduate,No,4409,0.0,121.0,360.0,Semiurban,Y,845.0,train
LN101130,Male,Yes,1,Graduate,No,3852,2502.0,159.0,360.0,Semiurban,Y,641.0,train
LN101131,Male,Yes,1,Graduate,No,10020,0.0,195.0,360.0,Urban,Y,634.0,train
LN101132,Male,Yes,0,Graduate,No,4226,2130.0,143.0,360.0,Semiurban,Y,849.0,train
LN101133,Male,Yes,0,Graduate,No,2792,2500.0,88.0,180.0,Rural,Y,599.0,train
LN101134,Male,Yes,1,Not Graduate,No,2731,2040.0,144.0,360.0,Rural,Y,703.0,train
LN101135,Male,Yes,0,Graduate,No,13028,0.0,121.0,360.0,Urban,Y,647.0,train
LN101136,Male,Yes,2,Graduate,No,6585,5014.0,193.0,180.0,Semiurban,Y,684.0,train
LN101137,Male,Yes,1,Graduate,No,2825,1857.0,137.0,360.0,Semiurban,Y,886.0,train
LN101138,Male,Yes,0,Not Graduate,No,4533,0.0,103.0,360.0,Rural,Y,714.0,train
LN101139,Male,Yes,1,Graduate,No,3546,2813.0,160.0,360.0,Semiurban,Y,640.0,train
LN101140,Male,Yes,2,Graduate,No,4396,0.0,101.0,360.0,Semiurban,Y,878.0,train
LN101141,Male,Yes,0,Graduate,No,67550,0.0,439.0,180.0,Urban,Y,734.0,train
LN101142,Male,Yes,0,Not Graduate,No,2115,2022.0,110.0,360.0,Rural,Y,796.0,train
LN101143,Male,Yes,1,Graduate,No,38517,0.0,224.0,360.0,Semiurban,N,708.0,train
LN101144,Female,No,0,Not Graduate,No,4920,0.0,109.0,360.0,Semiurban,Y,780.0,train
LN101145,Male,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,Rural,Y,766.0,train
LN101146,Male,Yes,0,Graduate,No,5786,2023.0,263.0,360.0,Semiurban,N,783.0,train
LN101147,Male,Yes,1,Not Graduate,No,2369,1718.0,97.0,180.0,Rural,N,650.0,train
LN101148,Male,Yes,1,Graduate,Yes,2213,0.0,64.0,300.0,Rural,N,524.0,train
LN101149,Male,Yes,0,Not Graduate,No,2484,1819.0,113.0,360.0,Semiurban,Y,832.0,train
LN101150,Male,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,Semiurban,Y,741.0,train
LN101151,Male,Yes,1,Not Graduate,No,2434,7558.0,261.0,180.0,Semiurban,Y,699.0,train
LN101152,Male,Yes,3+,Not Graduate,Yes,3333,2166.0,130.0,360.0,Semiurban,Y,741.0,train
LN101153,Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,Semiurban,Y,706.0,train
LN101154,Male,Yes,1,Graduate,No,8844,230.0,226.0,360.0,Urban,Y,707.0,train
LN101155,Male,Yes,0,Not Graduate,No,3791,0.0,125.0,180.0,Semiurban,Y,698.0,train
LN101156,Male,Yes,1,Graduate,No,5681,6626.0,180.0,360.0,Urban,N,621.0,train
LN101157,Male,Yes,0,Graduate,No,2148,3134.0,116.0,360.0,Rural,Y,711.0,train
LN101158,Female,No,0,Graduate,No,3692,0.0,93.0,360.0,Rural,Y,741.0,train
LN101159,Male,Yes,0,Graduate,No,4301,0.0,118.0,360.0,Urban,Y,766.0,train
LN101160,Male,Yes,1,Graduate,No,5955,5625.0,315.0,360.0,Urban,Y,748.0,train
LN101161,Male,No,0,Graduate,No,6500,0.0,105.0,360.0,Rural,N,605.0,train
LN101162,Female,Yes,0,Graduate,No,2423,505.0,130.0,360.0,Semiurban,Y,658.0,train
LN101163,Male,Yes,2,Graduate,Yes,2602,5067.0,161.0,360.0,Rural,Y,793.0,train
LN101164,Female,No,0,Graduate,No,2111,1672.0,108.0,360.0,Urban,N,496.0,train
LN101165,Female,Yes,0,Not Graduate,No,2787,608.0,109.0,360.0,Semiurban,Y,832.0,train
LN101166,Male,Yes,1,Not Graduate,No,2585,1388.0,111.0,180.0,Rural,N,645.0,train
LN101167,Male,Yes,3+,Graduate,No,2703,0.0,113.0,360.0,Urban,Y,752.0,train
LN101168,Female,No,1,Not Graduate,Yes,4216,0.0,67.0,360.0,Semiurban,N,823.0,train
LN101169,Female,Yes,0,Graduate,No,2167,2460.0,143.0,360.0,Semiurban,Y,728.0,train
LN101170,Male,Yes,0,Not Graduate,No,2579,2358.0,171.0,360.0,Urban,N,577.0,train
LN101171,Female,No,0,Graduate,Yes,2399,1490.0,93.0,300.0,Semiurban,N,875.0,train
LN101172,Male,Yes,1,Graduate,No,2946,1910.0,212.0,360.0,Urban,Y,900.0,train
LN101173,Male,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,Urban,Y,668.0,train
LN101174,Male,No,0,Graduate,No,2833,1857.0,126.0,360.0,Rural,Y,782.0,train
LN101175,Male,Yes,0,Graduate,No,2261,2878.0,133.0,360.0,Semiurban,Y,640.0,train
LN101176,Male,Yes,0,Graduate,No,1628,1889.0,78.0,360.0,Urban,Y,607.0,train
LN101177,Male,No,0,Graduate,No,5929,0.0,139.0,360.0,Urban,Y,692.0,train
LN101178,Female,No,1,Not Graduate,Yes,4074,0.0,66.0,360.0,Semiurban,N,742.0,train
LN101179,Male,No,2,Graduate,No,6201,5121.0,180.0,360.0,Rural,Y,800.0,train
LN101180,Male,Yes,0,Not Graduate,Yes,2609,3449.0,165.0,180.0,Rural,N,486.0,train
LN101181,Female,Yes,2,Not Graduate,No,218,3182.0,89.0,360.0,Semiurban,Y,728.0,train
LN101182,Male,Yes,0,Not Graduate,No,2957,1813.0,115.0,360.0,Semiurban,Y,689.0,train
LN101183,Male,No,0,Graduate,No,3212,0.0,71.0,360.0,Urban,Y,770.0,train
LN101184,Male,Yes,0,Graduate,No,4860,830.0,125.0,360.0,Semiurban,Y,814.0,train
LN101185,Male,No,0,Graduate,No,5279,3841.0,318.0,360.0,Rural,N,735.0,train
LN101186,Male,Yes,1,Not Graduate,No,5670,1552.0,174.0,360.0,Semiurban,Y,544.0,train
LN101187,Male,Yes,3+,Graduate,No,22211,0.0,331.0,360.0,Rural,Y,841.0,train
LN101188,Male,No,0,Graduate,Yes,10416,0.0,187.0,360.0,Urban,N,537.0,train
LN101189,Male,No,0,Graduate,No,2861,1839.0,111.0,360.0,Rural,Y,886.0,train
LN101190,Male,Yes,0,Graduate,No,3951,6062.0,257.0,360.0,Semiurban,Y,692.0,train
LN101191,Female,No,0,Not Graduate,No,3989,0.0,131.0,360.0,Rural,Y,862.0,train
LN101192,Female,No,0,Graduate,No,3271,0.0,67.0,360.0,Urban,Y,584.0,train
LN101193,Female,No,0,Graduate,No,3037,1547.0,91.0,360.0,Urban,Y,731.0,train
LN101194,Female,No,0,Graduate,No,2952,0.0,82.0,360.0,Urban,Y,807.0,train
LN101195,Female,No,0,Graduate,No,6078,0.0,179.0,360.0,Urban,Y,717.0,train
LN101196,Male,No,0,Not Graduate,No,7333,0.0,120.0,360.0,Rural,N,701.0,train
LN101197,Female,Yes,2,Graduate,No,1258,2009.0,163.0,360.0,Urban,N,734.0,train
LN101198,Female,Yes,1,Graduate,No,4822,0.0,133.0,360.0,Urban,Y,876.0,train
LN101199,Male,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,Rural,N,577.0,train
LN101200,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,Urban,Y,750.0,train
LN101201,Male,Yes,2,Not Graduate,No,2765,2230.0,130.0,360.0,Urban,Y,857.0,train
LN101202,Male,No,1,Graduate,No,4290,1610.0,123.0,360.0,Urban,Y,668.0,train
LN101203,Female,No,0,Graduate,No,2995,0.0,60.0,360.0,Urban,Y,656.0,train
LN101204,Female,Yes,0,Graduate,No,3055,2551.0,112.0,360.0,Semiurban,Y,852.0,train
LN101205,Male,Yes,0,Graduate,Yes,2231,3741.0,181.0,360.0,Semiurban,Y,736.0,train
LN101206,Male,Yes,0,Not Graduate,No,1880,2304.0,105.0,360.0,Urban,Y,864.0,train
LN101207,Male,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,Urban,N,706.0,train
LN101208,Male,Yes,0,Graduate,No,952,5295.0,184.0,360.0,Rural,Y,633.0,train
LN101209,Male,Yes,0,Graduate,No,15923,0.0,96.0,360.0,Semiurban,Y,676.0,train
LN101210,Male,No,0,Graduate,Yes,7085,0.0,84.0,360.0,Semiurban,Y,756.0,train
LN101211,Male,No,1,Not Graduate,No,2569,1234.0,103.0,360.0,Semiurban,Y,767.0,train
LN101212,Male,Yes,0,Graduate,No,2322,3059.0,131.0,360.0,Urban,Y,804.0,train
LN101213,Male,Yes,3+,Graduate,No,8775,0.0,294.0,360.0,Rural,Y,754.0,train
LN101214,Male,No,0,Graduate,No,6000,0.0,141.0,360.0,Urban,Y,633.0,train
LN101215,Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,Rural,Y,679.0,train
